"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,3):Position) (mm)","Load(8800 (0,3):Load) (kN)","Extension mm from Extensometer (mm)",
3.252,3.252,1,1,1,1,0.317859130954742,0.352466106414795,0.239768045043039,
3.263,3.263,1,1,1,1,0.318731172466278,0.358235836029053,0.26757242168417,
3.273,3.273,1,1,1,1,0.321265543109178,0.357162952423096,0.236625687950516,
3.284,3.284,1,1,1,1,0.323145882618427,0.360429286956787,0.244979875547028,
3.295,3.295,1,1,1,1,0.324017924129963,0.360012054443359,0.247840898696518,
3.305,3.305,1,1,1,1,0.32439944229126,0.367879867553711,0.263266581844187,
3.316,3.316,1,1,1,1,0.325625750666857,0.364482402801514,0.271153468992949,
3.327,3.327,1,1,1,1,0.326325200629234,0.36623477935791,0.270428676461744,
3.337,3.337,1,1,1,1,0.328087451183796,0.366151332855225,0.26614667848134,
3.348,3.348,1,1,1,1,0.328459885579348,0.368690490722656,0.266714114739323,
3.358,3.358,1,1,1,1,0.331575617229938,0.380241870880127,0.266919154731703,
3.369,3.369,1,1,1,1,0.332602082759142,0.373852252960205,0.253524798020172,
3.38,3.38,1,1,1,1,0.333256113892794,0.377058982849121,0.265016574337292,
3.39,3.39,1,1,1,1,0.334945694321394,0.375282764434814,0.262255686998034,
3.401,3.401,1,1,1,1,0.335263626122475,0.381827354431152,0.266127604993677,
3.412,3.412,1,1,1,1,0.336090248805284,0.375330448150635,0.2637529557796,
3.422,3.422,1,1,1,1,0.3350274482131,0.37914514541626,0.261611956789398,
3.433,3.433,1,1,1,1,0.339096975266933,0.377857685089111,0.263743419035768,
3.444,3.444,1,1,1,1,0.339787341463566,0.381076335906982,0.271916408499479,
3.454,3.454,1,1,1,1,0.341013649839163,0.381636619567871,0.270094890427637,
3.465,3.465,1,1,1,1,0.341068152433634,0.384151935577393,0.268831271869946,
3.475,3.475,1,1,1,1,0.343402680230141,0.388026237487793,0.273199100544834,
3.486,3.486,1,1,1,1,0.344183884084225,0.391662120819092,0.269303340689611,
3.497,3.497,1,1,1,1,0.346345820331573,0.386476516723633,0.275902767421102,
3.507,3.507,1,1,1,1,0.346545663177967,0.390863418579102,0.271391887588739,
3.518,3.518,1,1,1,1,0.346463909286261,0.391781330108643,0.278382320817328,
3.529,3.529,1,1,1,1,0.348135322183371,0.388550758361816,0.271978397334385,
3.539,3.539,1,1,1,1,0.348407835155725,0.399041175842285,0.277514477128649,
3.55,3.55,1,1,1,1,0.350406263619661,0.396430492401123,0.275583286502743,
3.561,3.561,1,1,1,1,0.351042127221823,0.401866436004639,0.278158207337284,
3.571,3.571,1,1,1,1,0.352186681705713,0.395381450653076,0.278372784073496,
3.582,3.582,1,1,1,1,0.352595451164246,0.398218631744385,0.281162281644249,
3.593,3.593,1,1,1,1,0.355856523066759,0.404143333435059,0.283536930858326,
3.603,3.603,1,1,1,1,0.355774769175053,0.399613380432129,0.278224964544106,
3.614,3.614,1,1,1,1,0.357246339225769,0.406718254089355,0.299019834468985,
3.624,3.624,1,1,1,1,0.359181181329489,0.404012203216553,0.289735814348888,
3.635,3.635,1,1,1,1,0.358781495636702,0.410103797912598,0.286135693552446,
3.646,3.646,1,1,1,1,0.359853379994631,0.409805774688721,0.29053213245883,
3.656,3.656,1,1,1,1,0.361552044188976,0.41581392288208,0.297446271736765,
3.667,3.667,1,1,1,1,0.364031912237406,0.413012504577637,0.289611836679077,
3.678,3.678,1,1,1,1,0.364931205046177,0.420761108398438,0.287666340937424,
3.688,3.688,1,1,1,1,0.365003875172138,0.418329238891602,0.287318249787569,
3.699,3.699,1,1,1,1,0.365476230990887,0.417506694793701,0.292148610538292,
3.71,3.71,1,1,1,1,0.366420942628384,0.411868095397949,0.300197622332191,
3.72,3.72,1,1,1,1,0.369109737288952,0.419199466705322,0.286388417263985,
3.731,3.731,1,1,1,1,0.369618428170681,0.415885448455811,0.293064137946129,
3.741,3.741,1,1,1,1,0.37010895152092,0.422525405883789,0.2881717883605,
3.752,3.752,1,1,1,1,0.371189919644594,0.422775745391846,0.283846875032854,
3.763,3.763,1,1,1,1,0.373787876647711,0.416576862335205,0.29782774149003,
3.773,3.773,1,1,1,1,0.373261018234491,0.422096252441406,0.298485776814413,
3.784,3.784,1,1,1,1,0.373615285098553,0.426149368286133,0.285453816368484,
3.795,3.795,1,1,1,1,0.375813556408882,0.430107116699219,0.300607702316952,
3.805,3.805,1,1,1,1,0.376785519343615,0.428569316864014,0.287766476747656,
3.816,3.816,1,1,1,1,0.377185205036402,0.435066223144531,0.315561316644955,
3.827,3.827,1,1,1,1,0.378774864041805,0.435757637023926,0.302157423189592,
3.837,3.837,1,1,1,1,0.382826223564148,0.430202484130859,0.299325010271597,
3.848,3.848,1,1,1,1,0.380800543802977,0.436007976531982,0.310773871241474,
3.858,3.858,1,1,1,1,0.381599915188551,0.440692901611328,0.311865828410196,
3.869,3.869,1,1,1,1,0.383707348841429,0.433599948883057,0.301728269717169,
3.88,3.88,1,1,1,1,0.38379818649888,0.436294078826904,0.302591345033932,
3.89,3.89,1,1,1,1,0.385524101990461,0.438106060028076,0.304856321693945,
3.901,3.901,1,1,1,1,0.386959336978197,0.43795108795166,0.307865164372826,
3.912,3.912,1,1,1,1,0.386187216889858,0.441586971282959,0.305643103060055,
3.922,3.922,1,1,1,1,0.38849449338913,0.448822975158691,0.307765028562593,
3.933,3.933,1,1,1,1,0.391074282860756,0.442969799041748,0.310177824751997,
3.944,3.944,1,1,1,1,0.389648131638765,0.439167022705078,0.313124678595972,
3.954,3.954,1,1,1,1,0.390847188717127,0.447559356689453,0.306239149549532,
3.965,3.965,1,1,1,1,0.392945538604259,0.448095798492432,0.314207099020863,
3.976,3.976,1,1,1,1,0.39324530287385,0.454807281494141,0.312213919560051,
3.986,3.986,1,1,1,1,0.393708574926853,0.451540946960449,0.308547041556787,
3.997,3.997,1,1,1,1,0.394326270997524,0.453436374664307,0.317835830048799,
4.008,4.008,1,1,1,1,0.395034804725647,0.455200672149658,0.313916228333998,
4.019,4.019,1,1,1,1,0.39852297077179,0.459682941436768,0.318107627248001,
4.03,4.03,1,1,1,1,0.400076294714212,0.457537174224854,0.3170824272861,
4.041,4.041,1,1,1,1,0.400012708353996,0.455141067504883,0.316867850549889,
4.052,4.052,1,1,1,1,0.401829461503029,0.463223457336426,0.319576285798073,
4.063,4.063,1,1,1,1,0.404036816579103,0.460588932037354,0.314974806899309,
4.073,4.073,1,1,1,1,0.403509958165884,0.466108322143555,0.328879379405832,
4.084,4.084,1,1,1,1,0.404745350307226,0.461328029632568,0.314989112015057,
4.095,4.095,1,1,1,1,0.404908858090639,0.474917888641357,0.326843284597778,
4.105,4.105,1,1,1,1,0.405844485962391,0.469017028808594,0.335941338213158,
4.116,4.116,1,1,1,1,0.408960217612982,0.467526912689209,0.322299026162004,
4.126,4.126,1,1,1,1,0.410622546744347,0.470113754272461,0.321521781539726,
4.137,4.137,1,1,1,1,0.410177442222834,0.472092628479004,0.319962523923254,
4.148,4.148,1,1,1,1,0.412693645334244,0.471699237823486,0.332527183921432,
4.158,4.158,1,1,1,1,0.41275723169446,0.47457218170166,0.321059249463892,
4.169,4.169,1,1,1,1,0.414828330284357,0.46926736831665,0.334816002441025,
4.18,4.18,1,1,1,1,0.413729194629192,0.475990772247314,0.329489731011057,
4.19,4.19,1,1,1,1,0.416417989289761,0.479578971862793,0.327382110624266,
4.201,4.201,1,1,1,1,0.416000136065483,0.478768348693848,0.330333732840157,
4.212,4.212,1,1,1,1,0.41998790922761,0.482714176177979,0.329799675185585,
4.222,4.222,1,1,1,1,0.419542804706097,0.474178791046143,0.332107567192841,
4.233,4.233,1,1,1,1,0.421604819530249,0.481963157653809,0.333685898296976,
4.243,4.243,1,1,1,1,0.421804662376642,0.476694107055664,0.336837792133331,
4.254,4.254,1,1,1,1,0.421087044882774,0.487709045410156,0.341086411510324,
4.265,4.265,1,1,1,1,0.424720551180839,0.484621524810791,0.323228858685589,
4.275,4.275,1,1,1,1,0.424538875865936,0.48215389251709,0.351138139508867,
4.286,4.286,1,1,1,1,0.42475688624382,0.48598051071167,0.340867066402197,
4.297,4.297,1,1,1,1,0.429425941836834,0.487959384918213,0.32763960270772,
4.307,4.307,1,1,1,1,0.426183037465811,0.48830509185791,0.341386818941021,
4.318,4.318,1,1,1,1,0.429353271710873,0.492393970489502,0.342144990075636,
4.329,4.329,1,1,1,1,0.431333532643318,0.495588779449463,0.347685838241816,
4.339,4.339,1,1,1,1,0.430089056736231,0.493884086608887,0.336670899116278,
4.35,4.35,1,1,1,1,0.432469003361463,0.491487979888916,0.345811868078899,
4.361,4.361,1,1,1,1,0.432332746875286,0.494992733001709,0.340752625476217,
4.371,4.371,1,1,1,1,0.43448559935689,0.497126579284668,0.349254632602119,
4.382,4.382,1,1,1,1,0.435221384382248,0.495326519012451,0.358862902012491,
4.392,4.392,1,1,1,1,0.436647535604239,0.502991676330566,0.338149094410181,
4.403,4.403,1,1,1,1,0.438609629005194,0.500190258026123,0.344405198363733,
4.414,4.414,1,1,1,1,0.438564210176468,0.498127937316895,0.340919518493271,
4.424,4.424,1,1,1,1,0.437810257619619,0.498056411743164,0.349016214006329,
4.435,4.435,1,1,1,1,0.439390832859278,0.506222248077393,0.345478082044792,
4.446,4.446,1,1,1,1,0.4406625600636,0.506579875946045,0.34473898439784,
4.456,4.456,1,1,1,1,0.442570150870085,0.510609149932861,0.351095224161625,
4.467,4.467,1,1,1,1,0.442152297645807,0.506031513214111,0.355005289132595,
4.478,4.478,1,1,1,1,0.444005385857821,0.511586666107178,0.354299570089054,
4.488,4.488,1,1,1,1,0.444713919585943,0.513613224029541,0.352482820389128,
4.499,4.499,1,1,1,1,0.445222610467672,0.512599945068359,0.353221918036079,
4.509,4.509,1,1,1,1,0.44842009600997,0.520038604736328,0.352954889208794,
4.52,4.52,1,1,1,1,0.449364807647467,0.518012046813965,0.357723261124611,
4.531,4.531,1,1,1,1,0.449719074511528,0.512397289276123,0.356221223971128,
4.541,4.541,1,1,1,1,0.452026351010799,0.514888763427734,0.357928301116991,
4.552,4.552,1,1,1,1,0.452707633441687,0.518274307250977,0.362277056304216,
4.563,4.563,1,1,1,1,0.453643261313438,0.520753860473633,0.359296823856831,
4.573,4.573,1,1,1,1,0.454369962573051,0.524544715881348,0.362148310262489,
4.584,4.584,1,1,1,1,0.454660643076897,0.519394874572754,0.36177160888114,
4.595,4.595,1,1,1,1,0.455796113795042,0.529932975769043,0.363359476729107,
4.605,4.605,1,1,1,1,0.456886165684462,0.525450706481934,0.362243677700806,
4.616,4.616,1,1,1,1,0.45816697665453,0.531637668609619,0.360507990323448,
4.626,4.626,1,1,1,1,0.456595485180616,0.530862808227539,0.373401667983818,
4.637,4.637,1,1,1,1,0.45959312787652,0.529849529266357,0.364785219931936,
4.648,4.648,1,1,1,1,0.461709645295143,0.529301166534424,0.369372393714952,
4.658,4.658,1,1,1,1,0.462045744627714,0.533509254455566,0.364203478558207,
4.669,4.669,1,1,1,1,0.464334853595495,0.53105354309082,0.377111461334324,
4.68,4.68,1,1,1,1,0.464643701630831,0.532996654510498,0.368442561191368,
4.69,4.69,1,1,1,1,0.466187941807508,0.540351867675781,0.371794726648188,
4.701,4.701,1,1,1,1,0.466832889175415,0.541317462921143,0.373744990761757,
4.712,4.712,1,1,1,1,0.470003123420477,0.539100170135498,0.368628527696085,
4.722,4.722,1,1,1,1,0.468958490359783,0.544941425323486,0.383400943891287,
4.733,4.733,1,1,1,1,0.471465609705448,0.544071197509766,0.364084269260311,
4.744,4.744,1,1,1,1,0.471238515561819,0.548458099365234,0.385379818236351,
4.754,4.754,1,1,1,1,0.473618462187052,0.544798374176025,0.371074702488899,
4.765,4.765,1,1,1,1,0.473927310222387,0.547444820404053,0.378503825933742,
4.775,4.775,1,1,1,1,0.475898487389088,0.546419620513916,0.373692538670683,
4.786,4.786,1,1,1,1,0.476052911406755,0.548720359802246,0.384945896392012,
4.797,4.797,1,1,1,1,0.477342806142569,0.546789169311523,0.384316471299124,
4.807,4.807,1,1,1,1,0.478269350248575,0.548911094665527,0.375199344196081,
4.818,4.818,1,1,1,1,0.479640998876095,0.55314302444458,0.377497699459505,
4.829,4.829,1,1,1,1,0.484328222000599,0.551557540893555,0.379767444491434,
4.839,4.839,1,1,1,1,0.483719609695673,0.558686256408691,0.382261303003406,
4.85,4.85,1,1,1,1,0.483874033713341,0.556755065917969,0.397110013149261,
4.861,4.861,1,1,1,1,0.484609818738699,0.555336475372314,0.390186337127495,
4.871,4.871,1,1,1,1,0.487289529633522,0.562953948974609,0.374541308871698,
4.882,4.882,1,1,1,1,0.485545446610451,0.561130046844482,0.395908383426476,
4.892,4.892,1,1,1,1,0.485936048537493,0.573945045471191,0.386872318646002,
4.903,4.903,1,1,1,1,0.489169869142771,0.562512874603271,0.388393429287147,
4.914,4.914,1,1,1,1,0.488107068550587,0.562012195587158,0.388665226486349,
4.924,4.924,1,1,1,1,0.489714895087481,0.561809539794922,0.390172032011747,
4.935,4.935,1,1,1,1,0.491658820956945,0.569069385528564,0.391654995677567,
4.946,4.946,1,1,1,1,0.49303955335021,0.571739673614502,0.392303494258118,
4.956,4.956,1,1,1,1,0.493221228665113,0.571286678314209,0.391597775214577,
4.967,4.967,1,1,1,1,0.49581918566823,0.569736957550049,0.38044455330348,
4.978,4.978,1,1,1,1,0.497672273880243,0.574326515197754,0.395965603889465,
4.988,4.988,1,1,1,1,0.496264290189743,0.572586059570313,0.390749005013561,
4.999,4.999,1,1,1,1,0.49918017899394,0.576913356781006,0.397152928496504,
5.009,5.009,1,1,1,1,0.500088555568457,0.586020946502686,0.399794606537867,
5.02,5.02,1,1,1,1,0.501323947709799,0.57835578918457,0.397214917331409,
5.031,5.031,1,1,1,1,0.502695596337318,0.576794147491455,0.400176076291132,
5.041,5.041,1,1,1,1,0.501769052231312,0.577771663665771,0.401039151607895,
5.052,5.052,1,1,1,1,0.503077114498615,0.586497783660889,0.402488736670303,
5.063,5.063,1,1,1,1,0.504993789070845,0.580859184265137,0.396823910834312,
5.073,5.073,1,1,1,1,0.505102794259787,0.586986541748047,0.402169255751944,
5.084,5.084,1,1,1,1,0.507228395444155,0.585651397705078,0.406308202574873,
5.095,5.095,1,1,1,1,0.506946798706055,0.591385364532471,0.40235522225666,
5.105,5.105,1,1,1,1,0.509072399890423,0.586628913879395,0.414843588304186,
5.116,5.116,1,1,1,1,0.508808970683813,0.588428974151611,0.410804777291489,
5.127,5.127,1,1,1,1,0.511770278316736,0.59504508972168,0.40842059133358,
5.137,5.137,1,1,1,1,0.514431821680069,0.591075420379639,0.399060277262831,
5.148,5.148,1,1,1,1,0.513832293140888,0.597047805786133,0.414419203203678,
5.158,5.158,1,1,1,1,0.516566506630182,0.594782829284668,0.407915143910503,
5.169,5.169,1,1,1,1,0.516566506630182,0.600385665893555,0.405168561686993,
5.18,5.18,1,1,1,1,0.517420380610228,0.594544410705566,0.410127668479443,
5.19,5.19,1,1,1,1,0.517184202700853,0.601232051849365,0.407800702984524,
5.201,5.201,1,1,1,1,0.518356008481979,0.601541996002197,0.419564276500845,
5.212,5.212,1,1,1,1,0.519972918784618,0.601756572723389,0.404491452874947,
5.222,5.222,1,1,1,1,0.520808625233173,0.599896907806396,0.417466192857885,
5.233,5.233,1,1,1,1,0.522307446581125,0.607192516326904,0.409154920608616,
5.244,5.244,1,1,1,1,0.525395926934481,0.606262683868408,0.410943060077047,
5.254,5.254,1,1,1,1,0.525187000322342,0.605237483978271,0.408492116912317,
5.265,5.265,1,1,1,1,0.525831947690248,0.606060028076172,0.409274129906511,
5.275,5.275,1,1,1,1,0.529429118925333,0.610625743865967,0.417976408652878,
5.286,5.286,1,1,1,1,0.528838674151897,0.611627101898193,0.412573843272257,
5.297,5.297,1,1,1,1,0.52898401440382,0.614786148071289,0.419693022542572,
5.307,5.307,1,1,1,1,0.530946107804775,0.611388683319092,0.422983199164486,
5.318,5.318,1,1,1,1,0.531690976595879,0.618481636047363,0.424747496773338,
5.329,5.329,1,1,1,1,0.534070923221111,0.620532035827637,0.413899450664854,
5.339,5.339,1,1,1,1,0.531627390235662,0.618445873260498,0.433702499231243,
5.35,5.35,1,1,1,1,0.535070137453079,0.618875026702881,0.418653517464924,
5.361,5.361,1,1,1,1,0.535960346496105,0.620520114898682,0.430789023990679,
5.371,5.371,1,1,1,1,0.535497074443102,0.627040863037109,0.424542456780958,
5.382,5.382,1,1,1,1,0.537795267176628,0.620532035827637,0.426411658571959,
5.392,5.392,1,1,1,1,0.538667308688164,0.62258243560791,0.427589446435165,
5.403,5.403,1,1,1,1,0.539757360577583,0.628769397735596,0.429468184969997,
5.414,5.414,1,1,1,1,0.541156260502338,0.629830360412598,0.432763129963827,
5.424,5.424,1,1,1,1,0.542437071472406,0.627422332763672,0.429062873357153,
5.435,5.435,1,1,1,1,0.543127437669039,0.6264328956604,0.43482306663146,
5.446,5.446,1,1,1,1,0.542982097417116,0.627982616424561,0.432872802517891,
5.456,5.456,1,1,1,1,0.544480918765068,0.630199909210205,0.431895286275148,
5.467,5.467,1,1,1,1,0.546651938778162,0.637483596801758,0.433669120627832,
5.478,5.478,1,1,1,1,0.546143247896433,0.634157657623291,0.433206588551998,
5.488,5.488,1,1,1,1,0.548750288665295,0.634360313415527,0.436964065621662,
5.499,5.499,1,1,1,1,0.548350602972507,0.632929801940918,0.434923202441692,
5.51,5.51,1,1,1,1,0.550757800894976,0.637936592102051,0.439920456209469,
5.52,5.52,1,1,1,1,0.55071238206625,0.639533996582031,0.436177284255552,
5.531,5.531,1,1,1,1,0.553918951374292,0.644195079803467,0.437150032126379,
5.541,5.541,1,1,1,1,0.551875104081631,0.635850429534912,0.442037613340092,
5.552,5.552,1,1,1,1,0.552365627431869,0.642049312591553,0.437307388399601,
5.563,5.563,1,1,1,1,0.555336018830538,0.637876987457275,0.443453819799089,
5.573,5.573,1,1,1,1,0.557043766790628,0.641047954559326,0.44666770247035,
5.584,5.584,1,1,1,1,0.556934761601686,0.647974014282227,0.458264382969618,
5.595,5.595,1,1,1,1,0.559378294587135,0.648486614227295,0.44266703843298,
5.605,5.605,1,1,1,1,0.559841566640139,0.64927339553833,0.441784889628553,
5.616,5.616,1,1,1,1,0.560967953592539,0.646042823791504,0.444650681149959,
5.627,5.627,1,1,1,1,0.559850650405884,0.652492046356201,0.45428279241991,
5.637,5.637,1,1,1,1,0.562830125570297,0.65009593963623,0.449519188876009,
5.648,5.648,1,1,1,1,0.564183606666327,0.65464973449707,0.44765952382884,
5.658,5.658,1,1,1,1,0.563983763819933,0.656485557556152,0.443191559343719,
5.669,5.669,1,1,1,1,0.565428082573414,0.655555725097656,0.445055992762804,
5.68,5.68,1,1,1,1,0.567153998064995,0.656068325042725,0.441522629173183,
5.69,5.69,1,1,1,1,0.567553683757782,0.658369064331055,0.454387696602058,
5.701,5.701,1,1,1,1,0.569334101843834,0.662243366241455,0.450253518151045,
5.712,5.712,1,1,1,1,0.570923760849237,0.661289691925049,0.449991257695675,
5.722,5.722,1,1,1,1,0.57193205884695,0.660443305969238,0.453076394325209,
5.733,5.733,1,1,1,1,0.57020614335537,0.663769245147705,0.468044313768959,
5.744,5.744,1,1,1,1,0.572358995836973,0.663638114929199,0.453772576624918,
5.754,5.754,1,1,1,1,0.57469352363348,0.666177272796631,0.462985071166277,
5.765,5.765,1,1,1,1,0.574757109993696,0.667822360992432,0.458836587599516,
5.775,5.775,1,1,1,1,0.576428522890806,0.668370723724365,0.453391106871653,
5.786,5.786,1,1,1,1,0.576637449502945,0.670063495635986,0.468940767689133,
5.797,5.797,1,1,1,1,0.579753181153536,0.665533542633057,0.462141069337177,
5.807,5.807,1,1,1,1,0.580861400574446,0.673234462738037,0.456957849064684,
5.818,5.818,1,1,1,1,0.580243704503775,0.674104690551758,0.465579065488481,
5.829,5.829,1,1,1,1,0.581715274554491,0.676250457763672,0.448780091229057,
5.839,5.839,1,1,1,1,0.58359561406374,0.672066211700439,0.468893083969974,
5.85,5.85,1,1,1,1,0.583386687451601,0.676572322845459,0.45999530197506,
5.861,5.861,1,1,1,1,0.585312445789576,0.679755210876465,0.461416276805973,
5.871,5.871,1,1,1,1,0.583341268622875,0.681173801422119,0.467262300774765,
5.882,5.882,1,1,1,1,0.587183701533079,0.675606727600098,0.465946230125999,
5.893,5.893,1,1,1,1,0.587710559946299,0.683295726776123,0.476326975786734,
5.903,5.903,1,1,1,1,0.587937654089928,0.684154033660889,0.473060641024399,
5.914,5.914,1,1,1,1,0.590381187075376,0.680661201477051,0.460581811720705,
5.924,5.924,1,1,1,1,0.590372103309631,0.682151317596436,0.466890367765331,
5.935,5.935,1,1,1,1,0.593324327176809,0.687086582183838,0.469708475567579,
5.946,5.946,1,1,1,1,0.593188070690632,0.69042444229126,0.472359690352774,
5.956,5.956,1,1,1,1,0.594932153713703,0.687038898468018,0.469121965821934,
5.967,5.967,1,1,1,1,0.595104745262861,0.690197944641113,0.475497279073381,
5.978,5.978,1,1,1,1,0.596240215981007,0.692152976989746,0.473480257752991,
5.988,5.988,1,1,1,1,0.595449928361177,0.691115856170654,0.475664172090435,
5.999,5.999,1,1,1,1,0.598883591812849,0.691652297973633,0.475745234413004,
6.01,6.01,1,1,1,1,0.598892675578594,0.696361064910889,0.473938021456909,
6.02,6.02,1,1,1,1,0.600927439105511,0.695788860321045,0.474796328401756,
6.031,6.031,1,1,1,1,0.59978288462162,0.697863101959229,0.476722750655746,
6.041,6.041,1,1,1,1,0.602108328652382,0.699484348297119,0.475292239081001,
6.052,6.052,1,1,1,1,0.604470107746124,0.696253776550293,0.480976138404655,
6.063,6.063,1,1,1,1,0.603761574018001,0.700294971466064,0.479335818465614,
6.073,6.073,1,1,1,1,0.60616877194047,0.699830055236816,0.480337176567936,
6.084,6.084,1,1,1,1,0.606077934283018,0.702643394470215,0.480732951436949,
6.095,6.095,1,1,1,1,0.60870314258337,0.7049560546875,0.483388934594059,
6.105,6.105,1,1,1,1,0.608857566601038,0.700342655181885,0.483903918760967,
6.116,6.116,1,1,1,1,0.608575969862938,0.704705715179443,0.484194789447832,
6.127,6.127,1,1,1,1,0.610147461336851,0.707626342773438,0.489501987390137,
6.137,6.137,1,1,1,1,0.611228429460525,0.699400901794434,0.482144389524031,
6.148,6.148,1,1,1,1,0.612718167042732,0.710058212280273,0.488238368832445,
6.158,6.158,1,1,1,1,0.6137173812747,0.710022449493408,0.495452915541077,
6.169,6.169,1,1,1,1,0.615479631829262,0.71786642074585,0.496549641081715,
6.18,6.18,1,1,1,1,0.615279788982868,0.715279579162598,0.48456195408535,
6.19,6.19,1,1,1,1,0.616006490242481,0.717067718505859,0.496096645749712,
6.201,6.201,1,1,1,1,0.617314552509785,0.717031955718994,0.494256054190206,
6.212,6.212,1,1,1,1,0.61679677786231,0.718462467193604,0.493893657924604,
6.222,6.222,1,1,1,1,0.617941332346201,0.718355178833008,0.505256688199997,
6.233,6.233,1,1,1,1,0.621456749689579,0.717258453369141,0.488610301841879,
6.244,6.244,1,1,1,1,0.623736774891615,0.719070434570313,0.497388874538898,
6.254,6.254,1,1,1,1,0.622201618480682,0.714921951293945,0.497012173157549,
6.265,6.265,1,1,1,1,0.625707952058315,0.723612308502197,0.495476757400656,
6.276,6.276,1,1,1,1,0.625362768959999,0.726056098937988,0.501709019494629,
6.286,6.286,1,1,1,1,0.627742715585232,0.728237628936768,0.498824154485559,
6.297,6.297,1,1,1,1,0.628233238935471,0.729250907897949,0.490622554790354,
6.307,6.307,1,1,1,1,0.628660175925493,0.726377964019775,0.494008098850584,
6.318,6.318,1,1,1,1,0.629032610321045,0.732970237731934,0.504303013816833,
6.329,6.329,1,1,1,1,0.628287741529942,0.73474645614624,0.509147679683304,
6.339,6.339,1,1,1,1,0.631875828999281,0.731325149536133,0.508961713178587,
6.35,6.35,1,1,1,1,0.632856875699758,0.73624849319458,0.50203803715682,
6.361,6.361,1,1,1,1,0.635254989856482,0.731003284454346,0.503416096640491,
6.371,6.371,1,1,1,1,0.636417711871862,0.737786293029785,0.509467160601664,
6.382,6.382,1,1,1,1,0.635645591783524,0.737369060516357,0.514154470194912,
6.393,6.393,1,1,1,1,0.636771978735924,0.73779821395874,0.515875852456522,
6.403,6.403,1,1,1,1,0.640405485033989,0.73477029800415,0.50136569671669,
6.414,6.414,1,1,1,1,0.639778705197573,0.734102725982666,0.514235532517481,
6.424,6.424,1,1,1,1,0.641813468724489,0.747072696685791,0.511364972624159,
6.435,6.435,1,1,1,1,0.642821766722202,0.74455738067627,0.513024366050863,
6.446,6.446,1,1,1,1,0.642258573246002,0.744867324829102,0.523996389829159,
6.456,6.456,1,1,1,1,0.64464760363698,0.744056701660156,0.509343182931852,
6.467,6.467,1,1,1,1,0.645655901634693,0.746011734008789,0.512781179083157,
6.478,6.478,1,1,1,1,0.648235691106319,0.754642486572266,0.503063237118721,
6.488,6.488,1,1,1,1,0.646963963901997,0.753176212310791,0.510640180092955,
6.499,6.499,1,1,1,1,0.648244774872065,0.748836994171143,0.519495046740627,
6.51,6.51,1,1,1,1,0.6496800098598,0.749599933624268,0.525279081874514,
6.52,6.52,1,1,1,1,0.65106982601881,0.749874114990234,0.513157880464506,
6.531,6.531,1,1,1,1,0.651642103260756,0.758218765258789,0.526280439976835,
6.541,6.541,1,1,1,1,0.654648829722404,0.75535774230957,0.504250561725759,
6.552,6.552,1,1,1,1,0.65580246797204,0.760269165039063,0.52402976843257,
6.563,6.563,1,1,1,1,0.656547336763143,0.761818885803223,0.520739591810656,
6.573,6.573,1,1,1,1,0.657546550995111,0.758647918701172,0.515871084084606,
6.584,6.584,1,1,1,1,0.659227047657966,0.760304927825928,0.525159872576618,
6.595,6.595,1,1,1,1,0.659735738539696,0.757169723510742,0.52015308206501,
6.605,6.605,1,1,1,1,0.660898460555077,0.764095783233643,0.527348555285978,
6.616,6.616,1,1,1,1,0.66166149687767,0.756514072418213,0.52041534252038,
6.627,6.627,1,1,1,1,0.66250628709197,0.771820545196533,0.52496436932807,
6.637,6.637,1,1,1,1,0.662261025416851,0.772273540496826,0.527052916227198,
6.648,6.648,1,1,1,1,0.664332124006748,0.764906406402588,0.527148283665514,
6.659,6.659,1,1,1,1,0.665503929787874,0.770163536071777,0.531668700241709,
6.669,6.669,1,1,1,1,0.66637597129941,0.776112079620361,0.525546110701799,
6.68,6.68,1,1,1,1,0.668437986123562,0.770723819732666,0.530009306815004,
6.69,6.69,1,1,1,1,0.66945536788702,0.772786140441895,0.529699362640476,
6.701,6.701,1,1,1,1,0.669219189977646,0.775587558746338,0.529508627763843,
6.712,6.712,1,1,1,1,0.671063194423914,0.777816772460938,0.53710464422574,
6.722,6.722,1,1,1,1,0.672353089159727,0.781512260437012,0.529003180340767,
6.733,6.733,1,1,1,1,0.673116125482321,0.773632526397705,0.541863479397726,
6.744,6.744,1,1,1,1,0.673297800797224,0.78437328338623,0.541420020809555,
6.754,6.754,1,1,1,1,0.676477118808031,0.78282356262207,0.54203037241478,
6.765,6.765,1,1,1,1,0.677658008354902,0.785148143768311,0.534935035004044,
6.776,6.776,1,1,1,1,0.677930521327257,0.78432559967041,0.53680900516696,
6.786,6.786,1,1,1,1,0.680265049123764,0.784337520599365,0.541610755686188,
6.797,6.797,1,1,1,1,0.679002405685186,0.786197185516357,0.537147559572983,
6.807,6.807,1,1,1,1,0.681918294489384,0.796091556549072,0.539336242282343,
6.818,6.818,1,1,1,1,0.681327849715948,0.789380073547363,0.545487442053747,
6.829,6.829,1,1,1,1,0.683062848973274,0.788402557373047,0.551819839957952,
6.839,6.839,1,1,1,1,0.685233868986368,0.789713859558105,0.533680953190184,
