"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,3):Position) (mm)","Load(8800 (0,3):Load) (kN)","Extension mm from Extensometer (mm)",
1.376,1.376,1,1,1,1,0.268752293336391,7.00711011886597,0.122070321044922,
1.386,1.386,1,1,1,1,0.270323784810305,7.04729557037354,0.118021973288393,
1.396,1.396,1,1,1,1,0.271368417870998,7.09505081176758,0.119662293227434,
1.406,1.406,1,1,1,1,0.27450231705308,7.15689659118652,0.119137772316694,
1.417,1.417,1,1,1,1,0.275574201411009,7.20961093902588,0.122771271716547,
1.427,1.427,1,1,1,1,0.279480220681429,7.25972652435303,0.118346222578669,
1.437,1.437,1,1,1,1,0.281960088729858,7.31066465377808,0.124063500505733,
1.447,1.447,1,1,1,1,0.28370417175293,7.35903978347778,0.126266488330841,
1.457,1.457,1,1,1,1,0.285847940468788,7.41186141967773,0.125913628809071,
1.467,1.467,1,1,1,1,0.289617703253031,7.4567437171936,0.127773293856239,
1.477,1.477,1,1,1,1,0.291098357069492,7.49462842941284,0.132665643441868,
1.487,1.487,1,1,1,1,0.291107440835237,7.54795074462891,0.135231027532578,
1.497,1.497,1,1,1,1,0.295058878934383,7.58249759674072,0.121831902449131,
1.507,1.507,1,1,1,1,0.296721208065748,7.62871503829956,0.119700440202761,
1.517,1.517,1,1,1,1,0.298292699539661,7.66925811767578,0.133681306659937,
1.527,1.527,1,1,1,1,0.300890656542778,7.70509243011475,0.128321656626558,
1.538,1.538,1,1,1,1,0.304260733634233,7.75176286697388,0.127530106888533,
1.548,1.548,1,1,1,1,0.304124477148056,7.80049562454224,0.134944925217628,
1.558,1.558,1,1,1,1,0.307149371141195,7.83144235610962,0.135369310318136,
1.568,1.568,1,1,1,1,0.308393847048283,7.86906480789185,0.139713297133446,
1.578,1.578,1,1,1,1,0.311482327401638,7.90184736251831,0.134220132686424,
1.588,1.588,1,1,1,1,0.312808557200432,7.93962478637695,0.140357027342081,
1.598,1.598,1,1,1,1,0.314507221394777,7.97073841094971,0.140776644070673,
1.608,1.608,1,1,1,1,0.316442063498497,8.00591707229614,0.140690813376188,
1.618,1.618,1,1,1,1,0.317968136143684,8.03862810134888,0.143065462590265,
1.628,1.628,1,1,1,1,0.320847689884901,8.06578397750854,0.141763697057247,
1.638,1.638,1,1,1,1,0.321783317756653,8.11084508895874,0.142726908184242,
1.648,1.648,1,1,1,1,0.32246460018754,8.14720392227173,0.13792992603693,
1.658,1.658,1,1,1,1,0.326525043475628,8.18345546722412,0.1417493919415,
1.669,1.669,1,1,1,1,0.326579546070099,8.23355913162231,0.149602900486851,
1.679,1.679,1,1,1,1,0.329032162821293,8.27459096908569,0.144214640221977,
1.689,1.689,1,1,1,1,0.331702789950371,8.31766128540039,0.153112422216892,
1.699,1.699,1,1,1,1,0.334618678754568,8.35744142532349,0.151023875317764,
1.709,1.709,1,1,1,1,0.335953992319107,8.39856863021851,0.149106989807606,
1.719,1.719,1,1,1,1,0.337643572747707,8.43625068664551,0.155491839802885,
1.729,1.729,1,1,1,1,0.339887262886763,8.48069190979004,0.150346766505718,
1.739,1.739,1,1,1,1,0.342176371854544,8.51097106933594,0.163912784606218,
1.749,1.749,1,1,1,1,0.344719826263189,8.55132341384888,0.163626682291269,
1.759,1.759,1,1,1,1,0.346645584601164,8.59527587890625,0.157051097419357,
1.769,1.769,1,1,1,1,0.34781739038229,8.62510204315186,0.159344684310865,
1.779,1.779,1,1,1,1,0.349270792901516,8.66785049438477,0.156497966277122,
1.789,1.789,1,1,1,1,0.353485660207272,8.69358777999878,0.166120540803242,
1.8,1.8,1,1,1,1,0.35532966465354,8.73713493347168,0.146141062475967,
1.81,1.81,1,1,1,1,0.354130607575178,8.7648868560791,0.155320178413916,
1.82,1.82,1,1,1,1,0.35816379956603,8.80600214004517,0.161862384682417,
1.83,1.83,1,1,1,1,0.359453694301844,8.8353157043457,0.162529956750631,
1.84,1.84,1,1,1,1,0.361552044188976,8.86577367782593,0.163002025570297,
1.85,1.85,1,1,1,1,0.364940288811922,8.90383720397949,0.151715289245558,
1.86,1.86,1,1,1,1,0.367002303636074,8.92786979675293,0.173625958198738,
1.87,1.87,1,1,1,1,0.36731115167141,8.97080898284912,0.165419590131617,
1.88,1.88,1,1,1,1,0.370217956709862,9.00238752365112,0.169448864400482,
1.89,1.89,1,1,1,1,0.37067214499712,9.02251005172729,0.178213131981754,
1.9,1.9,1,1,1,1,0.37264332216382,9.0644359588623,0.177569401773119,
1.91,1.91,1,1,1,1,0.375759053814411,9.10335779190063,0.154495250072479,
1.921,1.921,1,1,1,1,0.380310020452738,9.13280248641968,0.17194749128437,
1.931,1.931,1,1,1,1,0.380482612001896,9.16934013366699,0.173878681910276,
1.941,1.941,1,1,1,1,0.383225909256935,9.20842885971069,0.171508801068115,
1.951,1.951,1,1,1,1,0.384779233199358,9.23811197280884,0.184631360580444,
1.961,1.961,1,1,1,1,0.38796763497591,9.28161144256592,0.159759532667542,
1.971,1.971,1,1,1,1,0.38851266092062,9.30650234222412,0.171937954540539,
1.981,1.981,1,1,1,1,0.391355879598856,9.33963060379028,0.179071438926601,
1.991,1.991,1,1,1,1,0.393853915178776,9.36942100524902,0.178165448262596,
2.002,2.002,1,1,1,1,0.395670668327808,9.40209627151489,0.183706296428776,
2.013,2.013,1,1,1,1,0.395788757282495,9.43118333816528,0.187006009794521,
2.023,2.023,1,1,1,1,0.399304174625874,9.46558713912964,0.195570005755329,
2.034,2.034,1,1,1,1,0.400966503757238,9.50367450714111,0.174207699572468,
2.045,2.045,1,1,1,1,0.404027732813358,9.53675508499146,0.190606130590963,
2.055,2.055,1,1,1,1,0.406007993745804,9.56447124481201,0.184130681529284,
2.066,2.066,1,1,1,1,0.408542364388704,9.59827899932861,0.18577576984024,
2.076,2.076,1,1,1,1,0.409450740963221,9.62175130844116,0.19446374347086,
2.087,2.087,1,1,1,1,0.410023018205166,9.66566801071167,0.173678410289812,
2.098,2.098,1,1,1,1,0.415518696480989,9.69722270965576,0.198793425170422,
2.108,2.108,1,1,1,1,0.417535292476416,9.72208976745605,0.197916044737911,
2.119,2.119,1,1,1,1,0.418398250222206,9.75342988967896,0.198774351682758,
2.13,2.13,1,1,1,1,0.421613903295994,9.78798866271973,0.190768255236101,
