"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,3):Position) (mm)","Load(8800 (0,3):Load) (kN)","Extension mm from Extensometer (mm)",
81.575,81.575,1,1,1,1,12.2335978523612,21.1883783340454,11.3974388471371,
81.585,81.585,1,1,1,1,12.2457065120995,21.1977005004883,11.3940914500522,
81.596,81.596,1,1,1,1,12.2393478760779,21.186900138855,11.4001282088976,
81.606,81.606,1,1,1,1,12.2415461473882,21.1950063705444,11.4028557176334,
81.617,81.617,1,1,1,1,12.2430177174389,21.1828231811523,11.4042671557205,
81.628,81.628,1,1,1,1,12.2449162244797,21.1883783340454,11.4093263983232,
81.638,81.638,1,1,1,1,12.2516563786626,21.195375919342,11.4034899110982,
81.649,81.649,1,1,1,1,12.2439805966079,21.1880445480347,11.4113291145278,
81.659,81.659,1,1,1,1,12.2464695484221,21.1852669715881,11.4071043370104,
81.67,81.67,1,1,1,1,12.2496852014959,21.1946725845337,11.4133938195674,
81.68,81.68,1,1,1,1,12.2510750176549,21.1836457252502,11.4142711999999,
81.691,81.691,1,1,1,1,12.2538909850359,21.1875200271606,11.4141996744212,
81.701,81.701,1,1,1,1,12.2485497307777,21.1783528327942,11.4232500443174,
81.712,81.712,1,1,1,1,12.2599952756166,21.1880683898926,11.4148147943983,
81.722,81.722,1,1,1,1,12.2577425017118,21.1934447288513,11.4183052426407,
81.733,81.733,1,1,1,1,12.2605675528586,21.1875796318054,11.4209898360293,
81.744,81.744,1,1,1,1,12.2605493853271,21.1890697479248,11.4229162582833,
81.754,81.754,1,1,1,1,12.263973965013,21.1833477020264,11.4249046693722,
81.765,81.765,1,1,1,1,12.2626659027457,21.1840391159058,11.4235647568638,
81.775,81.775,1,1,1,1,12.2624388086021,21.1820244789124,11.4265879046585,
81.786,81.786,1,1,1,1,12.2704052711606,21.1927056312561,11.4271410358007,
81.796,81.796,1,1,1,1,12.2731031495869,21.1909413337708,11.4278276813566,
81.807,81.807,1,1,1,1,12.270105506891,21.1883544921875,11.4328583137278,
81.817,81.817,1,1,1,1,12.2723491970301,21.1923122406006,11.4331062690674,
81.828,81.828,1,1,1,1,12.2733302437305,21.1864709854126,11.435051764809,
81.838,81.838,1,1,1,1,12.2678709005177,21.1790800094604,11.4432533645042,
81.849,81.849,1,1,1,1,12.2834858938336,21.192479133606,11.4333446876632,
81.86,81.86,1,1,1,1,12.2805518374979,21.187686920166,11.441341247366,
81.87,81.87,1,1,1,1,12.2796071258605,21.1858034133911,11.4414366148043,
81.881,81.881,1,1,1,1,12.2829317841232,21.1888074874878,11.4433773421741,
81.891,81.891,1,1,1,1,12.2850483015418,21.1862087249756,11.4449795151378,
81.902,81.902,1,1,1,1,12.2842761814535,21.1856365203857,11.4488800433649,
81.912,81.912,1,1,1,1,12.2911798434198,21.1890339851379,11.4475782778319,
81.923,81.923,1,1,1,1,12.2853844008744,21.1869835853577,11.4528330236831,
81.933,81.933,1,1,1,1,12.2881095305979,21.1853742599487,11.4533193976185,
81.944,81.944,1,1,1,1,12.2896265194774,21.1855888366699,11.453181114833,
81.954,81.954,1,1,1,1,12.2928240050197,21.1921334266663,11.4544924171098,
81.965,81.965,1,1,1,1,12.2950404438615,21.181333065033,11.4560898217016,
81.975,81.975,1,1,1,1,12.2961214119852,21.1838245391846,11.4585455332383,
81.986,81.986,1,1,1,1,12.2969207833707,21.1894750595093,11.4606722271127,
81.997,81.997,1,1,1,1,12.2994733215451,21.1864829063416,11.4626034177386,
82.007,82.007,1,1,1,1,12.29965499686,21.1850047111511,11.4630325712111,
82.018,82.018,1,1,1,1,12.3039788693547,21.1876630783081,11.4645727553399,
82.028,82.028,1,1,1,1,12.3045965654254,21.1865663528442,11.4663656631802,
82.039,82.039,1,1,1,1,12.3045965654254,21.1849212646484,11.4670141617608,
82.049,82.049,1,1,1,1,12.3112640494823,21.1869716644287,11.4659698883112,
82.06,82.06,1,1,1,1,12.3079575587511,21.1841464042664,11.4697988909596,
82.07,82.07,1,1,1,1,12.3075578730583,21.1883187294006,11.4718874378587,
82.081,82.081,1,1,1,1,12.3151064823925,21.1900115013123,11.4675291459277,
82.091,82.091,1,1,1,1,12.3126175305784,21.1794972419739,11.4724167271414,
82.102,82.102,1,1,1,1,12.3153789953649,21.1887240409851,11.4778574394973,
82.113,82.113,1,1,1,1,12.3169050680101,21.1868166923523,11.4788349557401,
82.123,82.123,1,1,1,1,12.3156333408058,21.1836457252502,11.4791401315427,
82.134,82.134,1,1,1,1,12.3229457722306,21.1915493011475,11.4796265054781,
82.144,82.144,1,1,1,1,12.3211562703788,21.1789131164551,11.4825161388591,
82.155,82.155,1,1,1,1,12.3234907981753,21.1877584457397,11.4851864271319,
82.165,82.165,1,1,1,1,12.3242174994349,21.1850047111511,11.487904399124,
82.176,82.176,1,1,1,1,12.3281598537683,21.1856842041016,11.4862831526726,
82.186,82.186,1,1,1,1,12.3232273689687,21.1801767349243,11.4918573794422,
82.197,82.197,1,1,1,1,12.3202115587413,21.1684465408325,11.4942129551686,
82.207,82.207,1,1,1,1,12.330203701061,21.1885690689087,11.4906414446036,
82.218,82.218,1,1,1,1,12.3324110561371,21.1821317672729,11.4938696323906,
82.228,82.228,1,1,1,1,12.3341733066916,21.1828708648682,11.4965256155478,
82.239,82.239,1,1,1,1,12.3348091702938,21.1810350418091,11.4968307913504,
82.25,82.25,1,1,1,1,12.3373162896395,21.1816787719727,11.4951332509483,
82.26,82.26,1,1,1,1,12.3387787759244,21.1927056312561,11.4972694815666,
82.271,82.271,1,1,1,1,12.3469814163923,21.1891770362854,11.4967258871682,
82.281,82.281,1,1,1,1,12.3419399264038,21.1815595626831,11.5067823835387,
82.292,82.292,1,1,1,1,12.3422306069076,21.1933135986328,11.5029486125184,
82.302,82.302,1,1,1,1,12.3446741398931,21.1738467216492,11.5066345640093,
82.313,82.313,1,1,1,1,12.3481168871105,21.1850643157959,11.5044792599033,
82.323,82.323,1,1,1,1,12.344392543155,21.1787223815918,11.5114935349915,
82.334,82.334,1,1,1,1,12.3531402095675,21.1868047714233,11.509085507174,
82.344,82.344,1,1,1,1,12.3492069389999,21.1772799491882,11.5174539998863,
82.355,82.355,1,1,1,1,12.3579273541152,21.1899280548096,11.5087564895118,
82.366,82.366,1,1,1,1,12.3540213348448,21.1751103401184,11.5173777059356,
82.376,82.376,1,1,1,1,12.3562468574524,21.1829423904419,11.51803574126,
82.387,82.387,1,1,1,1,12.3561741873264,21.1815237998962,11.5184648947324,
82.397,82.397,1,1,1,1,12.3546753659785,21.1799144744873,11.5200336890927,
82.408,82.408,1,1,1,1,12.3648219323158,21.1864709854126,11.5212496239313,
82.418,82.418,1,1,1,1,12.3649672725677,21.1822271347046,11.5208013969712,
82.429,82.429,1,1,1,1,12.3648310160816,21.183180809021,11.5248926600749,
82.439,82.439,1,1,1,1,12.36688394714,21.1825489997864,11.5260609111943,
82.45,82.45,1,1,1,1,12.3672472977698,21.187961101532,11.5280445539113,
82.46,82.46,1,1,1,1,12.3701450190425,21.1809635162354,11.5292223417745,
82.471,82.471,1,1,1,1,12.3610975883603,21.1706042289734,11.5380152195873,
82.481,82.481,1,1,1,1,12.3776300420165,21.1915373802185,11.5302380049926,
82.492,82.492,1,1,1,1,12.3735423474312,21.1824059486389,11.531859251444,
82.503,82.503,1,1,1,1,12.3748867447615,21.1838722229004,11.5357502429273,
82.513,82.513,1,1,1,1,12.3695364067376,21.1711525917053,11.5395697088318,
82.524,82.524,1,1,1,1,12.3780842303038,21.183168888092,11.5424593422128,
82.534,82.534,1,1,1,1,12.3793105386794,21.1833000183105,11.5388639897883,
82.545,82.545,1,1,1,1,12.3863141220689,21.1896538734436,11.5412481757462,
82.555,82.555,1,1,1,1,12.3784748322308,21.1758732795715,11.5442951654004,
82.566,82.566,1,1,1,1,12.3849061383784,21.1923122406006,11.5455587839581,
82.576,82.576,1,1,1,1,12.3868137291849,21.1814880371094,11.5452011560644,
82.587,82.587,1,1,1,1,12.3879764512002,21.1840987205505,11.5510900953804,
82.597,82.597,1,1,1,1,12.390301895231,21.1858034133911,11.5495165326482,
82.608,82.608,1,1,1,1,12.3911830205083,21.1811304092407,11.5508564451566,
82.619,82.619,1,1,1,1,12.3895751939714,21.174430847168,11.5547760468714,
82.629,82.629,1,1,1,1,12.3921458996773,21.1766839027405,11.5537508469095,
82.64,82.64,1,1,1,1,12.3972055571973,21.1791276931763,11.556669090522,
82.65,82.65,1,1,1,1,12.3984954519331,21.17520570755,11.5571983798046,
82.661,82.661,1,1,1,1,12.3997944304347,21.1783766746521,11.5600594029541,
82.671,82.671,1,1,1,1,12.3970511331797,21.1803674697876,11.5612848745365,
82.682,82.682,1,1,1,1,12.4037458685338,21.182382106781,11.563521240965,
82.692,82.692,1,1,1,1,12.3995128336966,21.1776733398438,11.5662010659817,
82.703,82.703,1,1,1,1,12.4141376965463,21.1864948272705,11.5651281823006,
82.713,82.713,1,1,1,1,12.4081060760915,21.1787700653076,11.5671785822244,
82.724,82.724,1,1,1,1,12.4075519663811,21.1806654930115,11.5713890546261,
82.735,82.735,1,1,1,1,12.4103225149333,21.1774945259094,11.5693577281899,
82.745,82.745,1,1,1,1,12.4125934563696,21.1771488189697,11.5732105726979,
82.756,82.756,1,1,1,1,12.4092687981069,21.1702346801758,11.5763338563028,
82.766,82.766,1,1,1,1,12.4088509448826,21.1788296699524,11.581250047748,
82.777,82.777,1,1,1,1,12.4167084022522,21.1834311485291,11.576715326056,
82.787,82.787,1,1,1,1,12.4182526424289,21.1778283119202,11.5762146470049,
82.798,82.798,1,1,1,1,12.4199513066232,21.1803913116455,11.5800817966286,
82.808,82.808,1,1,1,1,12.4298798625827,21.1887240409851,11.575528001449,
82.819,82.819,1,1,1,1,12.4276725075066,21.1853384971619,11.5835770132429,
82.829,82.829,1,1,1,1,12.4209777721524,21.1670994758606,11.5856417182825,
82.84,82.84,1,1,1,1,12.434503499347,21.1885452270508,11.5842350485673,
82.85,82.85,1,1,1,1,12.4274908321917,21.1751103401184,11.5846880438993,
82.861,82.861,1,1,1,1,12.4296436846733,21.1784243583679,11.5921886929229,
82.872,82.872,1,1,1,1,12.4312151761472,21.1819648742676,11.5894564158151,
82.882,82.882,1,1,1,1,12.4222676668882,21.1717367172241,11.5979774964287,
82.893,82.893,1,1,1,1,12.429689103502,21.1757183074951,11.5957935820912,
82.903,82.903,1,1,1,1,12.4357388914883,21.1753845214844,11.5971716415749,
82.914,82.914,1,1,1,1,12.4368016920805,21.1830973625183,11.598244525256,
82.924,82.924,1,1,1,1,12.4388818744361,21.1763262748718,11.6003807558743,
82.935,82.935,1,1,1,1,12.4385457751036,21.1724281311035,11.6000469698401,
82.945,82.945,1,1,1,1,12.4509996179402,21.1835741996765,11.5962131988198,
82.956,82.956,1,1,1,1,12.4464214000046,21.1717367172241,11.6027649418322,
82.966,82.966,1,1,1,1,12.4401445178747,21.1724042892456,11.6087873955618,
82.977,82.977,1,1,1,1,12.4477203785062,21.1737871170044,11.6074427146816,
82.988,82.988,1,1,1,1,12.4472480226874,21.1839914321899,11.6069897193496,
82.998,82.998,1,1,1,1,12.449900482285,21.1811065673828,11.6112955591896,
83.009,83.009,1,1,1,1,12.4527982035577,21.1793184280396,11.6108330271137,
83.019,83.019,1,1,1,1,12.4525983607113,21.1706757545471,11.6131075405176,
83.03,83.03,1,1,1,1,12.4496915556729,21.1679339408875,11.6150291943996,
83.04,83.04,1,1,1,1,12.4526982821345,21.1742758750916,11.6166170622476,
83.051,83.051,1,1,1,1,12.4577942747176,21.1737036705017,11.6181906249798,
83.061,83.061,1,1,1,1,12.4601560538113,21.1776852607727,11.6214426546264,
83.072,83.072,1,1,1,1,12.4616003725648,21.1740851402283,11.6206701783761,
83.082,83.082,1,1,1,1,12.4717469389021,21.186089515686,11.6129215740129,
83.093,83.093,1,1,1,1,12.458775321418,21.173632144928,11.6268309148913,
83.103,83.103,1,1,1,1,12.4663966008782,21.1756944656372,11.621862271355,
83.114,83.114,1,1,1,1,12.4688037988007,21.1796402931213,11.6287954841206,
83.125,83.125,1,1,1,1,12.4685948721886,21.1783766746521,11.6285093818057,
83.135,83.135,1,1,1,1,12.4697939292669,21.1763978004456,11.6323526895698,
83.146,83.146,1,1,1,1,12.4721920434237,21.1725950241089,11.6279753241511,
83.156,83.156,1,1,1,1,12.4761343977571,21.1774349212646,11.6311653649628,
83.167,83.167,1,1,1,1,12.4754258640289,21.1749792098999,11.6345175304196,
83.177,83.177,1,1,1,1,12.475671125704,21.1758255958557,11.6387327711932,
83.188,83.188,1,1,1,1,12.4778239781857,21.1760997772217,11.6381891767948,
83.198,83.198,1,1,1,1,12.4800949196219,21.1799144744873,11.6401871246275,
83.209,83.209,1,1,1,1,12.4819934266627,21.1735129356384,11.6401537460241,
83.219,83.219,1,1,1,1,12.4833105726957,21.1697220802307,11.6413982910941,
83.23,83.23,1,1,1,1,12.4859085296988,21.1770176887512,11.6443642184257,
83.241,83.241,1,1,1,1,12.4824657824814,21.1704134941101,11.6479643392222,
83.251,83.251,1,1,1,1,12.4883793139815,21.1735606193542,11.6472776936663,
83.262,83.262,1,1,1,1,12.4881340523064,21.1791038513184,11.6465481327632,
83.272,83.272,1,1,1,1,12.4890787639439,21.1740493774414,11.652675490675,
83.283,83.283,1,1,1,1,12.492103657937,21.1802124977112,11.6507109214457,
83.293,83.293,1,1,1,1,12.4878433718026,21.1735963821411,11.6586741025451,
83.304,83.304,1,1,1,1,12.4972632368803,21.1730003356934,11.6509493400415,
83.314,83.314,1,1,1,1,12.4927758566022,21.1751818656921,11.6602238234178,
83.325,83.325,1,1,1,1,12.4968998862505,21.1732387542725,11.6568192058699,
83.335,83.335,1,1,1,1,12.4994978432536,21.1738586425781,11.6626747665825,
83.346,83.346,1,1,1,1,12.5016143606722,21.1773991584778,11.6617115554555,
83.356,83.356,1,1,1,1,12.4972814044118,21.1723923683167,11.6660317004112,
83.367,83.367,1,1,1,1,12.4962912739456,21.1675047874451,11.6690357747182,
83.378,83.378,1,1,1,1,12.5020958002567,21.1716055870056,11.6701468053746,
83.388,83.388,1,1,1,1,12.5126965548813,21.1764574050903,11.668139320798,
83.399,83.399,1,1,1,1,12.5113158224881,21.1735844612122,11.6691168370408,
83.409,83.409,1,1,1,1,12.5098260849059,21.1728811264038,11.6699322286384,
83.42,83.42,1,1,1,1,12.513850193131,21.1782336235046,11.6732271736322,
83.43,83.43,1,1,1,1,12.5138683606625,21.17520570755,11.6736706322204,
83.441,83.441,1,1,1,1,12.5226705296695,21.1819887161255,11.6715582434617,
83.451,83.451,1,1,1,1,12.515630611217,21.1751461029053,11.6758402414421,
83.462,83.462,1,1,1,1,12.5206266823769,21.1702823638916,11.6791685650393,
83.472,83.472,1,1,1,1,12.5213261323392,21.171760559082,11.6809519361358,
83.483,83.483,1,1,1,1,12.5225706082463,21.1702704429626,11.6835173202265,
83.494,83.494,1,1,1,1,12.5252775704384,21.1740732192993,11.6825016570085,
83.504,83.504,1,1,1,1,12.5323992427826,21.1762189865112,11.6813715528644,
83.515,83.515,1,1,1,1,12.5214623888254,21.1611747741699,11.691704614806,
83.525,83.525,1,1,1,1,12.5309549240291,21.1654543876648,11.6893108921042,
83.536,83.536,1,1,1,1,12.5301010500491,21.1675524711609,11.6909321385556,
83.546,83.546,1,1,1,1,12.53206314345,21.1731910705566,11.6902121143963,
83.557,83.557,1,1,1,1,12.5320177246213,21.1712956428528,11.6919001180545,
83.567,83.567,1,1,1,1,12.5292017572403,21.1702704429626,11.6985519968771,
83.578,83.578,1,1,1,1,12.533988901788,21.1742043495178,11.6988333308201,
83.588,83.588,1,1,1,1,12.5458432160854,21.1771965026855,11.6930302221986,
83.599,83.599,1,1,1,1,12.5397570930362,21.168839931488,11.6997154796246,
83.61,83.61,1,1,1,1,12.538267355454,21.1667895317078,11.7027243223034,
83.62,83.62,1,1,1,1,12.5432634266138,21.1707711219788,11.7051180450052,
83.631,83.631,1,1,1,1,12.5440537142336,21.1713671684265,11.704846247806,
83.641,83.641,1,1,1,1,12.5466698387682,21.1692214012146,11.7047461119957,
83.652,83.652,1,1,1,1,12.5555628454328,21.1812496185303,11.7056902496351,
83.662,83.662,1,1,1,1,12.5502760937691,21.1653828620911,11.7100771517976,
83.673,83.673,1,1,1,1,12.5505486067414,21.1665034294128,11.7112978550081,
83.683,83.683,1,1,1,1,12.5522563547015,21.1757659912109,11.7136963460817,
83.694,83.694,1,1,1,1,12.5492950470686,21.1640119552612,11.7151459311441,
83.704,83.704,1,1,1,1,12.5529103858352,21.1634039878845,11.7202576258379,
83.715,83.715,1,1,1,1,12.5502215911746,21.1644411087036,11.7226370434239,
83.725,83.725,1,1,1,1,12.5590510114789,21.1719512939453,11.7197903253901,
83.736,83.736,1,1,1,1,12.5594688647032,21.1649060249329,11.7214878657922,
83.747,83.747,1,1,1,1,12.5617034710765,21.1768627166748,11.7209824183691,
83.757,83.757,1,1,1,1,12.5647465326011,21.1642146110535,11.7215641597428,
83.768,83.768,1,1,1,1,12.5666359558761,21.1678862571716,11.7257221800534,
83.778,83.778,1,1,1,1,12.5702512946427,21.1722373962402,11.724329815454,
83.789,83.789,1,1,1,1,12.5736032042026,21.1756229400635,11.7258699995828,
83.799,83.799,1,1,1,1,12.5719681263685,21.1674571037292,11.7295034989827,
83.81,83.81,1,1,1,1,12.572876502943,21.1672425270081,11.7317303286674,
83.82,83.82,1,1,1,1,12.5750021041274,21.1646318435669,11.7319306002878,
83.831,83.831,1,1,1,1,12.5713413465321,21.1679220199585,11.736961232659,
83.841,83.841,1,1,1,1,12.5741482301474,21.1644530296326,11.7374237647348,
83.852,83.852,1,1,1,1,12.5783812649846,21.1696982383728,11.7370279898658,
83.863,83.863,1,1,1,1,12.571632027036,21.1606025695801,11.74336038777,
83.873,83.873,1,1,1,1,12.581896682328,21.161961555481,11.7390259376986,
83.884,83.884,1,1,1,1,12.582823226434,21.1748123168945,11.7422159785102,
83.894,83.894,1,1,1,1,12.5835862627566,21.169900894165,11.7451389904946,
83.905,83.905,1,1,1,1,12.5876648735762,21.170175075531,11.7442329998306,
83.915,83.915,1,1,1,1,12.5819057660937,21.16459608078,11.7483385680501,
83.926,83.926,1,1,1,1,12.5882098995209,21.1664080619812,11.7495974182359,
83.936,83.936,1,1,1,1,12.5922067564487,21.1670517921448,11.7471703169308,
83.947,83.947,1,1,1,1,12.5922067564487,21.1649775505066,11.7520340562849,
83.957,83.957,1,1,1,1,12.5954133257568,21.1669206619263,11.7511852860839,
83.968,83.968,1,1,1,1,12.5933967297614,21.1647391319275,11.7540510776053,
83.978,83.978,1,1,1,1,12.60349787727,21.1728453636169,11.750160086122,
83.989,83.989,1,1,1,1,12.5979567801654,21.1711764335632,11.7585667258096,
84,84,1,1,1,1,12.6084757808983,21.1806297302246,11.7556294087094,
84.01,84.01,1,1,1,1,12.6017537942469,21.1660981178284,11.7599066383179,
84.021,84.021,1,1,1,1,12.6026985058844,21.1684942245483,11.7628630289057,
84.031,84.031,1,1,1,1,12.6051057038069,21.1642861366272,11.7629393228564,
84.042,84.042,1,1,1,1,12.5974844243467,21.160101890564,11.7712505951056,
84.052,84.052,1,1,1,1,12.6170508557618,21.1766004562378,11.7588862067279,
84.063,84.063,1,1,1,1,12.6133083442748,21.1663126945496,11.7671402585142,
84.073,84.073,1,1,1,1,12.6113099158108,21.1667895317078,11.7710980072043,
84.084,84.084,1,1,1,1,12.613726197499,21.166980266571,11.7692431105291,
84.094,84.094,1,1,1,1,12.6141622182548,21.1687207221985,11.7712792053371,
84.105,84.105,1,1,1,1,12.6126815644383,21.1560487747192,11.7787798543607,
84.116,84.116,1,1,1,1,12.6169600181043,21.1664438247681,11.7749889986876,
84.126,84.126,1,1,1,1,12.6184043368578,21.1708784103394,11.7766817707178,
84.137,84.137,1,1,1,1,12.6210204613924,21.1683511734009,11.78029619663,
84.147,84.147,1,1,1,1,12.6131720877886,21.1593151092529,11.785956254094,
84.158,84.158,1,1,1,1,12.6231823976398,21.1665391921997,11.7836483620868,
84.168,84.168,1,1,1,1,12.6247720566452,21.1634516716003,11.7860039378132,
84.179,84.179,1,1,1,1,12.622174099642,21.1578965187073,11.7876251842646,
84.189,84.189,1,1,1,1,12.6248356430054,21.1677670478821,11.7881640102911,
84.2,84.2,1,1,1,1,12.6300315570116,21.1684465408325,11.7867859508074,
84.21,84.21,1,1,1,1,12.6322207445562,21.1653470993042,11.7908581404235,
84.221,84.221,1,1,1,1,12.6338739899218,21.1648225784302,11.7924221664119,
84.231,84.231,1,1,1,1,12.6355908216476,21.1637854576111,11.7939337403092,
84.242,84.242,1,1,1,1,12.6375529150486,21.1645007133484,11.7933663040512,
84.253,84.253,1,1,1,1,12.6390063175678,21.1630702018738,11.7946728379561,
84.263,84.263,1,1,1,1,12.631548545891,21.1544156074524,11.8023737586002,
84.274,84.274,1,1,1,1,12.6406141441047,21.1617588996887,11.7973621997167,
84.284,84.284,1,1,1,1,12.6436844569266,21.1637854576111,11.8049534478066,
84.295,84.295,1,1,1,1,12.6431030959189,21.159291267395,11.8002661382134,
84.305,84.305,1,1,1,1,12.6368898001492,21.1572527885437,11.8106230420146,
84.316,84.316,1,1,1,1,12.647090869081,21.1642742156982,11.7997034703273,
84.326,84.326,1,1,1,1,12.6486986956179,21.1605906486511,11.8074663798063,
84.337,84.337,1,1,1,1,12.6484080151141,21.1712956428528,11.8102844876085,
84.347,84.347,1,1,1,1,12.6513784065127,21.1647152900696,11.8128546400712,
84.358,84.358,1,1,1,1,12.6533495836794,21.16779088974,11.8088778178934,
84.369,84.369,1,1,1,1,12.6532042434275,21.1609363555908,11.8148716613915,
84.379,84.379,1,1,1,1,12.6577824613631,21.1578488349915,11.8154629395091,
84.39,84.39,1,1,1,1,12.6535675940573,21.1628913879395,11.8212612797587,
84.4,84.4,1,1,1,1,12.6595083768547,21.1639046669006,11.8187102007838,
84.411,84.411,1,1,1,1,12.6617520669937,21.1612820625305,11.819148891,
84.421,84.421,1,1,1,1,12.6635506526113,21.1647748947144,11.8234118154928,
84.432,84.432,1,1,1,1,12.6653583219945,21.1622953414917,11.8201311756147,
84.442,84.442,1,1,1,1,12.6706814087212,21.1658477783203,11.8255194358796,
84.453,84.453,1,1,1,1,12.6618701559484,21.1597442626953,11.8279179269532,
84.463,84.463,1,1,1,1,12.6698093672097,21.162474155426,11.8276270562664,
84.474,84.474,1,1,1,1,12.6706359898925,21.16539478302,11.8284758264674,
84.485,84.485,1,1,1,1,12.6713081885576,21.1654543876648,11.8326815304971,
84.495,84.495,1,1,1,1,12.6745329253972,21.16379737854,11.831613415188,
84.506,84.506,1,1,1,1,12.6762770084202,21.1596012115479,11.8330916104819,
84.516,84.516,1,1,1,1,12.6778212485969,21.1632370948792,11.8350371062235,
84.527,84.527,1,1,1,1,12.6785842849195,21.1634874343872,11.8372877777678,
84.537,84.537,1,1,1,1,12.6805463783205,21.1627006530762,11.8392237367656,
84.548,84.548,1,1,1,1,12.682880906117,21.1625933647156,11.8413742724997,
84.558,84.558,1,1,1,1,12.6848520832837,21.1684942245483,11.8437441533418,
84.569,84.569,1,1,1,1,12.6863509046316,21.1590766906738,11.8427380268676,
84.579,84.579,1,1,1,1,12.6920464257538,21.1695313453674,11.8401869478926,
84.59,84.59,1,1,1,1,12.6904658505142,21.1580634117126,11.8446787542373,
84.6,84.6,1,1,1,1,12.6893576310933,21.1604237556458,11.845265263983,
84.611,84.611,1,1,1,1,12.6906111907661,21.1654186248779,11.8503864954206,
84.622,84.622,1,1,1,1,12.6945989639282,21.1615324020386,11.8499430368324,
84.632,84.632,1,1,1,1,12.693608833462,21.1637496948242,11.8513544749195,
84.643,84.643,1,1,1,1,12.7059082522809,21.1706042289734,11.8458374686129,
84.653,84.653,1,1,1,1,12.6886309298336,21.1550354957581,11.8605478959732,
84.664,84.664,1,1,1,1,12.6933454042554,21.1568713188171,11.8593796448538,
84.674,84.674,1,1,1,1,12.7018387252271,21.1609482765198,11.8594464020606,
84.685,84.685,1,1,1,1,12.7029015258193,21.1630821228027,11.8595846848462,
84.695,84.695,1,1,1,1,12.7033647978723,21.1616516113281,11.8625172335744,
84.706,84.706,1,1,1,1,12.7050634620666,21.1605906486511,11.8612488466448,
84.716,84.716,1,1,1,1,12.711431181854,21.1667776107788,11.8638857563142,
84.727,84.727,1,1,1,1,12.7016116310835,21.1528062820435,11.8735512461876,
84.738,84.738,1,1,1,1,12.7103320461988,21.1541652679443,11.8661507329742,
84.748,84.748,1,1,1,1,12.7126574902296,21.1567759513855,11.8701418602678,
84.759,84.759,1,1,1,1,12.7139655524969,21.15638256073,11.8721588815882,
84.769,84.769,1,1,1,1,12.7192432203948,21.1676478385925,11.8710144723284,
84.78,84.78,1,1,1,1,12.7215686644256,21.1660742759705,11.8717917169507,
84.79,84.79,1,1,1,1,12.7208964657605,21.1673736572266,11.876474258172,
84.801,84.801,1,1,1,1,12.7205694501936,21.1652636528015,11.8751486507794,
84.811,84.811,1,1,1,1,12.7204422774732,21.1631536483765,11.8823536607442,
84.822,84.822,1,1,1,1,12.7211962300301,21.1601853370667,11.8793877334126,
84.832,84.832,1,1,1,1,12.7242211240232,21.1601376533508,11.8847712253055,
84.843,84.843,1,1,1,1,12.7202969372213,21.1508631706238,11.8854960178367,
84.853,84.853,1,1,1,1,12.7275094472229,21.155846118927,11.886669037328,
84.864,84.864,1,1,1,1,12.7311611210525,21.1599707603455,11.8865212177986,
84.875,84.875,1,1,1,1,12.7326962774634,21.1571097373962,11.8896588065192,
84.885,84.885,1,1,1,1,12.7322511729419,21.1602568626404,11.8945559244768,
84.896,84.896,1,1,1,1,12.7366204642653,21.1614608764648,11.8898924567431,
84.906,84.906,1,1,1,1,12.7371019038498,21.156919002533,11.8945893030802,
84.917,84.917,1,1,1,1,12.7403811432838,21.1502552032471,11.8908365943824,
84.927,84.927,1,1,1,1,12.7435241262317,21.158754825592,11.8944462519227,
84.938,84.938,1,1,1,1,12.7408171640396,21.1502552032471,11.8970068676415,
84.948,84.948,1,1,1,1,12.7418436295688,21.1602807044983,11.9046028841034,
84.959,84.959,1,1,1,1,12.7438783930957,21.1562871932983,11.8992813810453,
84.969,84.969,1,1,1,1,12.7410442581832,21.151065826416,11.9064244021752,
84.98,84.98,1,1,1,1,12.7443507489145,21.1526989936829,11.9031485306691,
84.991,84.991,1,1,1,1,12.7488562967241,21.1581110954285,11.9086941472072,
85.001,85.001,1,1,1,1,12.7502824479461,21.1561560630798,11.9092091313741,
85.012,85.012,1,1,1,1,12.7514179186642,21.1528420448303,11.9086083165127,
85.022,85.022,1,1,1,1,12.7523353790045,21.1564898490906,11.9106158010892,
85.033,85.033,1,1,1,1,12.7537524464607,21.1636185646057,11.9139679665461,
85.043,85.043,1,1,1,1,12.7591300357819,21.1580872535706,11.912556528459,
85.054,85.054,1,1,1,1,12.7540249594331,21.1519241333008,11.9193800686705,
85.064,85.064,1,1,1,1,12.7595569727719,21.1578130722046,11.9163283106444,
85.075,85.075,1,1,1,1,12.7608286999762,21.1575865745544,11.919632792382,
85.085,85.085,1,1,1,1,12.7628725472689,21.1552023887634,11.9231041671368,
85.096,85.096,1,1,1,1,12.7658701899648,21.1609721183777,11.9228371383095,
85.106,85.106,1,1,1,1,12.7726285116792,21.1692333221436,11.9202336072434,
85.117,85.117,1,1,1,1,12.7705574130893,21.1593151092529,11.9244536163889,
85.128,85.128,1,1,1,1,12.7697943767667,21.1612939834595,11.9263895753868,
85.138,85.138,1,1,1,1,12.7710479364395,21.1518049240112,11.9268521074626,
85.149,85.149,1,1,1,1,12.7733188778758,21.1562991142273,11.9318255193708,
